Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃)
 00:25:01.750,COM9, 2025-8-18 0:25:1.488, -0.001, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -41.000, 231.000, -402.000, 29.70,
 00:25:01.753,COM9, 2025-8-18 0:25:1.490, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -41.000, 231.000, -402.000, 29.70,
 00:25:01.755,COM9, 2025-8-18 0:25:1.492, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.016, -41.000, 231.000, -402.000, 29.73,
 00:25:01.756,COM9, 2025-8-18 0:25:1.494, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.022, -41.000, 231.000, -402.000, 29.73,
 00:25:01.759,COM9, 2025-8-18 0:25:1.496, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -41.000, 231.000, -402.000, 29.73,
 00:25:01.761,COM9, 2025-8-18 0:25:1.498, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 226.000, -401.000, 29.73,
 00:25:01.762,COM9, 2025-8-18 0:25:1.500, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 226.000, -401.000, 29.73,
 00:25:01.765,COM9, 2025-8-18 0:25:1.502, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 226.000, -401.000, 29.73,
 00:25:01.767,COM9, 2025-8-18 0:25:1.504, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 226.000, -401.000, 29.73,
 00:25:01.770,COM9, 2025-8-18 0:25:1.506, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 226.000, -401.000, 29.73,
 00:25:01.771,COM9, 2025-8-18 0:25:1.508, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -398.000, 29.73,
 00:25:01.773,COM9, 2025-8-18 0:25:1.510, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -398.000, 29.73,
 00:25:01.774,COM9, 2025-8-18 0:25:1.512, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -398.000, 29.72,
 00:25:01.777,COM9, 2025-8-18 0:25:1.514, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -398.000, 29.72,
 00:25:01.779,COM9, 2025-8-18 0:25:1.516, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -398.000, 29.72,
 00:25:01.780,COM9, 2025-8-18 0:25:1.518, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -44.000, 232.000, -401.000, 29.72,
 00:25:01.783,COM9, 2025-8-18 0:25:1.520, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -44.000, 232.000, -401.000, 29.72,
 00:25:01.785,COM9, 2025-8-18 0:25:1.522, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -44.000, 232.000, -401.000, 29.72,
 00:25:01.786,COM9, 2025-8-18 0:25:1.524, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -44.000, 232.000, -401.000, 29.72,
 00:25:01.789,COM9, 2025-8-18 0:25:1.526, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -44.000, 232.000, -401.000, 29.72,
 00:25:01.791,COM9, 2025-8-18 0:25:1.528, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -403.000, 29.72,
 00:25:01.792,COM9, 2025-8-18 0:25:1.530, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -43.000, 230.000, -403.000, 29.72,
 00:25:01.795,COM9, 2025-8-18 0:25:1.532, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.033, -43.000, 230.000, -403.000, 29.73,
 00:25:01.797,COM9, 2025-8-18 0:25:1.534, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.033, -43.000, 230.000, -403.000, 29.73,
 00:25:01.800,COM9, 2025-8-18 0:25:1.536, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.033, -43.000, 230.000, -403.000, 29.73,
 00:25:01.801,COM9, 2025-8-18 0:25:1.538, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.033, -46.000, 229.000, -402.000, 29.73,
 00:25:01.803,COM9, 2025-8-18 0:25:1.540, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.027, -46.000, 229.000, -402.000, 29.73,
 00:25:01.804,COM9, 2025-8-18 0:25:1.542, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.022, -46.000, 229.000, -402.000, 29.73,
 00:25:01.807,COM9, 2025-8-18 0:25:1.544, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.022, -46.000, 229.000, -402.000, 29.73,
 00:25:01.809,COM9, 2025-8-18 0:25:1.546, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.016, -46.000, 229.000, -402.000, 29.73,
 00:25:01.810,COM9, 2025-8-18 0:25:1.548, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -46.000, 228.000, -398.000, 29.73,
 00:25:01.813,COM9, 2025-8-18 0:25:1.550, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.005, -46.000, 228.000, -398.000, 29.73,
 00:25:01.815,COM9, 2025-8-18 0:25:1.552, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.005, -46.000, 228.000, -398.000, 29.72,
 00:25:01.816,COM9, 2025-8-18 0:25:1.554, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -46.000, 228.000, -398.000, 29.72,
 00:25:01.819,COM9, 2025-8-18 0:25:1.556, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -46.000, 228.000, -398.000, 29.72,
 00:25:01.821,COM9, 2025-8-18 0:25:1.558, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -42.000, 231.000, -400.000, 29.72,
 00:25:01.822,COM9, 2025-8-18 0:25:1.560, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.000, -42.000, 231.000, -400.000, 29.72,
 00:25:01.825,COM9, 2025-8-18 0:25:1.562, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.000, -42.000, 231.000, -400.000, 29.72,
 00:25:01.827,COM9, 2025-8-18 0:25:1.564, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.005, -42.000, 231.000, -400.000, 29.72,
 00:25:01.830,COM9, 2025-8-18 0:25:1.566, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.005, -42.000, 231.000, -400.000, 29.72,
 00:25:01.831,COM9, 2025-8-18 0:25:1.568, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.005, -44.000, 232.000, -403.000, 29.72,
 00:25:01.833,COM9, 2025-8-18 0:25:1.570, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.005, -44.000, 232.000, -403.000, 29.72,
 00:25:01.834,COM9, 2025-8-18 0:25:1.572, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.005, -44.000, 232.000, -403.000, 29.72,
 00:25:01.837,COM9, 2025-8-18 0:25:1.574, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 232.000, -403.000, 29.72,
 00:25:01.839,COM9, 2025-8-18 0:25:1.576, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 232.000, -403.000, 29.72,
 00:25:01.840,COM9, 2025-8-18 0:25:1.578, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 230.000, -403.000, 29.72,
 00:25:01.843,COM9, 2025-8-18 0:25:1.580, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 230.000, -403.000, 29.72,
 00:25:01.845,COM9, 2025-8-18 0:25:1.582, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 230.000, -403.000, 29.72,
 00:25:01.846,COM9, 2025-8-18 0:25:1.584, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 230.000, -403.000, 29.72,
 00:25:01.849,COM9, 2025-8-18 0:25:1.586, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 230.000, -403.000, 29.72,
 00:25:01.851,COM9, 2025-8-18 0:25:1.588, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 231.000, -400.000, 29.72,
 00:25:01.854,COM9, 2025-8-18 0:25:1.590, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 231.000, -400.000, 29.72,
 00:25:01.855,COM9, 2025-8-18 0:25:1.592, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 231.000, -400.000, 29.70,
 00:25:01.857,COM9, 2025-8-18 0:25:1.594, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 231.000, -400.000, 29.70,
 00:25:01.860,COM9, 2025-8-18 0:25:1.596, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 231.000, -400.000, 29.70,
 00:25:01.861,COM9, 2025-8-18 0:25:1.598, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 231.000, -400.000, 29.70,
 00:25:01.863,COM9, 2025-8-18 0:25:1.600, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 231.000, -400.000, 29.70,
 00:25:01.864,COM9, 2025-8-18 0:25:1.602, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 231.000, -400.000, 29.70,
 00:25:01.867,COM9, 2025-8-18 0:25:1.604, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -43.000, 231.000, -400.000, 29.70,
 00:25:01.869,COM9, 2025-8-18 0:25:1.606, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -43.000, 231.000, -400.000, 29.70,
 00:25:01.870,COM9, 2025-8-18 0:25:1.608, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -43.000, 228.000, -401.000, 29.70,
 00:25:01.873,COM9, 2025-8-18 0:25:1.610, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -43.000, 228.000, -401.000, 29.70,
 00:25:01.875,COM9, 2025-8-18 0:25:1.612, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -43.000, 228.000, -401.000, 29.70,
 00:25:01.876,COM9, 2025-8-18 0:25:1.614, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -43.000, 228.000, -401.000, 29.70,
 00:25:01.879,COM9, 2025-8-18 0:25:1.616, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -43.000, 228.000, -401.000, 29.70,
 00:25:01.881,COM9, 2025-8-18 0:25:1.618, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.011, 0.016, -44.000, 228.000, -401.000, 29.70,
 00:25:01.882,COM9, 2025-8-18 0:25:1.620, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 228.000, -401.000, 29.70,
 00:25:01.885,COM9, 2025-8-18 0:25:1.622, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.011, 0.011, -44.000, 228.000, -401.000, 29.70,
 00:25:01.887,COM9, 2025-8-18 0:25:1.624, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -44.000, 228.000, -401.000, 29.70,
 00:25:01.890,COM9, 2025-8-18 0:25:1.626, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -44.000, 228.000, -401.000, 29.70,
 00:25:01.891,COM9, 2025-8-18 0:25:1.628, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -42.000, 230.000, -398.000, 29.70,
 00:25:01.893,COM9, 2025-8-18 0:25:1.630, -0.002, 0.004, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -42.000, 230.000, -398.000, 29.70,
 00:25:01.894,COM9, 2025-8-18 0:25:1.632, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -42.000, 230.000, -398.000, 29.72,
 00:25:01.899,COM9, 2025-8-18 0:25:1.634, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.016, -42.000, 230.000, -398.000, 29.72,
 00:25:01.899,COM9, 2025-8-18 0:25:1.636, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.016, -42.000, 230.000, -398.000, 29.72,
 00:25:01.900,COM9, 2025-8-18 0:25:1.638, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.016, -47.000, 231.000, -402.000, 29.72,
 00:25:01.903,COM9, 2025-8-18 0:25:1.640, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.011, -47.000, 231.000, -402.000, 29.72,
 00:25:01.906,COM9, 2025-8-18 0:25:1.642, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.005, -47.000, 231.000, -402.000, 29.72,
 00:25:01.907,COM9, 2025-8-18 0:25:1.644, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -47.000, 231.000, -402.000, 29.72,
 00:25:01.909,COM9, 2025-8-18 0:25:1.646, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -47.000, 231.000, -402.000, 29.72,
 00:25:01.912,COM9, 2025-8-18 0:25:1.648, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -43.000, 230.000, -403.000, 29.72,
 00:25:01.913,COM9, 2025-8-18 0:25:1.650, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -43.000, 230.000, -403.000, 29.72,
 00:25:01.915,COM9, 2025-8-18 0:25:1.652, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -43.000, 230.000, -403.000, 29.72,
 00:25:01.918,COM9, 2025-8-18 0:25:1.654, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -43.000, 230.000, -403.000, 29.72,
 00:25:01.919,COM9, 2025-8-18 0:25:1.656, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -43.000, 230.000, -403.000, 29.72,
 00:25:01.921,COM9, 2025-8-18 0:25:1.658, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -46.000, 229.000, -400.000, 29.72,
 00:25:01.922,COM9, 2025-8-18 0:25:1.660, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, 0.000, -46.000, 229.000, -400.000, 29.72,
 00:25:01.925,COM9, 2025-8-18 0:25:1.662, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.005, -46.000, 229.000, -400.000, 29.72,
 00:25:01.927,COM9, 2025-8-18 0:25:1.664, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.005, -46.000, 229.000, -400.000, 29.72,
 00:25:01.930,COM9, 2025-8-18 0:25:1.666, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.011, -46.000, 229.000, -400.000, 29.72,
 00:25:01.931,COM9, 2025-8-18 0:25:1.668, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 230.000, -401.000, 29.72,
 00:25:01.933,COM9, 2025-8-18 0:25:1.670, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 230.000, -401.000, 29.72,
 00:25:01.934,COM9, 2025-8-18 0:25:1.672, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 230.000, -401.000, 29.71,
 00:25:01.937,COM9, 2025-8-18 0:25:1.674, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 230.000, -401.000, 29.71,
 00:25:01.939,COM9, 2025-8-18 0:25:1.676, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 230.000, -401.000, 29.71,
 00:25:01.942,COM9, 2025-8-18 0:25:1.678, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -44.000, 231.000, -402.000, 29.71,
 00:25:01.943,COM9, 2025-8-18 0:25:1.680, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -44.000, 231.000, -402.000, 29.71,
 00:25:01.945,COM9, 2025-8-18 0:25:1.682, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -44.000, 231.000, -402.000, 29.71,
 00:25:01.946,COM9, 2025-8-18 0:25:1.684, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -44.000, 231.000, -402.000, 29.71,
 00:25:01.949,COM9, 2025-8-18 0:25:1.686, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -44.000, 231.000, -402.000, 29.71,
 00:25:01.951,COM9, 2025-8-18 0:25:1.688, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -42.000, 228.000, -401.000, 29.71,
 00:25:01.954,COM9, 2025-8-18 0:25:1.690, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -42.000, 228.000, -401.000, 29.72,
 00:25:01.955,COM9, 2025-8-18 0:25:1.692, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -42.000, 228.000, -401.000, 29.72,
 00:25:01.957,COM9, 2025-8-18 0:25:1.694, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -42.000, 228.000, -401.000, 29.72,
 00:25:01.960,COM9, 2025-8-18 0:25:1.696, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -42.000, 228.000, -401.000, 29.72,
 00:25:01.961,COM9, 2025-8-18 0:25:1.698, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -44.000, 233.000, -400.000, 29.72,
 00:25:01.963,COM9, 2025-8-18 0:25:1.700, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -44.000, 233.000, -400.000, 29.72,
 00:25:01.964,COM9, 2025-8-18 0:25:1.702, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -44.000, 233.000, -400.000, 29.72,
 00:25:01.967,COM9, 2025-8-18 0:25:1.704, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -44.000, 233.000, -400.000, 29.72,
 00:25:01.969,COM9, 2025-8-18 0:25:1.706, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -44.000, 233.000, -400.000, 29.72,
 00:25:01.972,COM9, 2025-8-18 0:25:1.708, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 232.000, -393.000, 29.72,
 00:25:01.973,COM9, 2025-8-18 0:25:1.710, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 232.000, -393.000, 29.70,
 00:25:01.975,COM9, 2025-8-18 0:25:1.712, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 232.000, -393.000, 29.70,
 00:25:01.976,COM9, 2025-8-18 0:25:1.714, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -45.000, 232.000, -393.000, 29.70,
 00:25:01.979,COM9, 2025-8-18 0:25:1.716, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 232.000, -393.000, 29.70,
 00:25:01.981,COM9, 2025-8-18 0:25:1.718, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 233.000, -402.000, 29.70,
 00:25:01.984,COM9, 2025-8-18 0:25:1.720, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 233.000, -402.000, 29.70,
 00:25:01.985,COM9, 2025-8-18 0:25:1.722, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 233.000, -402.000, 29.70,
 00:25:01.987,COM9, 2025-8-18 0:25:1.724, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 233.000, -402.000, 29.70,
 00:25:01.990,COM9, 2025-8-18 0:25:1.726, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -45.000, 233.000, -402.000, 29.70,
 00:25:01.991,COM9, 2025-8-18 0:25:1.728, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -44.000, 228.000, -401.000, 29.70,
 00:25:01.993,COM9, 2025-8-18 0:25:1.730, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -44.000, 228.000, -401.000, 29.71,
 00:25:01.996,COM9, 2025-8-18 0:25:1.732, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -44.000, 228.000, -401.000, 29.71,
 00:25:01.997,COM9, 2025-8-18 0:25:1.734, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -44.000, 228.000, -401.000, 29.71,
 00:25:01.999,COM9, 2025-8-18 0:25:1.736, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -44.000, 228.000, -401.000, 29.71,
 00:25:02.000,COM9, 2025-8-18 0:25:1.738, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -42.000, 230.000, -398.000, 29.71,
 00:25:02.003,COM9, 2025-8-18 0:25:1.740, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -42.000, 230.000, -398.000, 29.71,
 00:25:02.005,COM9, 2025-8-18 0:25:1.742, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -42.000, 230.000, -398.000, 29.71,
 00:25:02.006,COM9, 2025-8-18 0:25:1.744, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -42.000, 230.000, -398.000, 29.71,
 00:25:02.010,COM9, 2025-8-18 0:25:1.746, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -42.000, 230.000, -398.000, 29.71,
 00:25:02.011,COM9, 2025-8-18 0:25:1.748, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -43.000, 229.000, -400.000, 29.71,
 00:25:02.013,COM9, 2025-8-18 0:25:1.750, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -43.000, 229.000, -400.000, 29.77,
 00:25:02.016,COM9, 2025-8-18 0:25:1.752, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -43.000, 229.000, -400.000, 29.77,
 00:25:02.017,COM9, 2025-8-18 0:25:1.754, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -43.000, 229.000, -400.000, 29.77,
 00:25:02.019,COM9, 2025-8-18 0:25:1.756, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.011, -43.000, 229.000, -400.000, 29.77,
 00:25:02.020,COM9, 2025-8-18 0:25:1.758, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -46.000, 231.000, -405.000, 29.77,
 00:25:02.023,COM9, 2025-8-18 0:25:1.760, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.016, -46.000, 231.000, -405.000, 29.77,
 00:25:02.026,COM9, 2025-8-18 0:25:1.764, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.022, -46.000, 231.000, -405.000, 29.77,
 00:25:02.029,COM9, 2025-8-18 0:25:1.766, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -46.000, 231.000, -405.000, 29.77,
 00:25:02.031,COM9, 2025-8-18 0:25:1.768, -0.002, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -45.000, 232.000, -403.000, 29.77,
 00:25:02.034,COM9, 2025-8-18 0:25:1.770, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.027, -45.000, 232.000, -403.000, 29.75,
 00:25:02.035,COM9, 2025-8-18 0:25:1.772, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 232.000, -403.000, 29.75,
 00:25:02.037,COM9, 2025-8-18 0:25:1.774, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 232.000, -403.000, 29.75,
 00:25:02.040,COM9, 2025-8-18 0:25:1.776, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 232.000, -403.000, 29.75,
 00:25:02.041,COM9, 2025-8-18 0:25:1.778, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -42.000, 230.000, -403.000, 29.75,
